618.70 248.55 1273.21
Custom
FlyUp 5
618.70 248.55 1273.21
618.70 272.19 1273.21
643.11 272.19 1237.58
665.74 272.19 1204.57
686.26 270.40 1173.16
703.84 270.03 1148.17
715.61 270.03 1120.19
728.08 270.03 1072.40
737.28 267.19 1032.29
737.31 267.19 1000.55
721.72 265.96 964.63
716.72 258.76 933.82
712.83 257.73 903.80
706.29 257.73 867.66
697.17 257.73 823.62
677.95 257.73 795.39
647.79 257.73 782.95
616.90 257.73 773.89
585.37 257.73 767.65
553.74 257.73 762.17
519.18 257.73 756.19
484.66 257.73 750.21
450.29 257.73 744.26
414.75 257.73 738.11
380.88 257.73 732.25
348.73 257.73 726.68
313.71 257.73 720.62
283.32 257.73 715.36
252.46 257.73 710.01
221.49 257.73 704.65
193.95 257.73 699.88
161.27 257.73 694.22
137.32 257.73 686.55
108.53 257.73 666.86
84.39 257.73 650.33
58.89 257.73 628.57
36.20 257.73 606.49
15.79 257.73 586.63
-8.83 257.73 562.68
-28.38 257.73 539.98
-48.76 257.73 510.08
-61.55 257.73 479.65
-70.38 257.73 444.08
-76.82 257.73 418.16
-84.10 257.73 388.84
-92.04 257.73 356.84
-99.54 257.73 326.63
-106.46 257.73 298.73
-114.37 257.73 266.88
-121.76 257.73 237.08
-129.69 257.73 205.15
-137.74 257.73 172.70
-145.09 257.73 143.10
-153.10 257.73 110.82
-159.80 257.73 83.85
-170.39 257.73 55.50
-182.99 257.73 30.50
-196.99 257.73 2.70
-211.04 257.73 -25.19
-226.86 257.73 -49.07
-244.37 257.73 -70.69
-265.48 257.73 -96.75
-283.36 257.73 -118.81
-302.12 257.73 -141.96
-319.46 257.73 -163.37
-341.82 257.73 -182.94
-369.11 257.73 -196.42
-397.27 257.73 -207.37
-422.89 257.73 -217.33
-454.13 257.73 -229.49
-477.49 257.73 -238.57
-506.04 257.73 -249.68
-531.78 257.73 -259.69
-569.06 257.73 -275.51
-592.41 257.73 -290.00
-614.26 257.73 -305.74
-628.04 255.21 -320.82
-635.13 251.23 -342.13
Custom
FlyDown
-635.13 251.23 -342.13
-635.13 126.99 -342.13
Custom
FlyDown
-635.13 105.79 -342.13
-635.13 1.46 -342.13
-635.13 -89.92 -342.13
-627.71 -89.82 -350.63
-618.79 -89.62 -360.86
